episode,global_step,avg_reward,avg_shaped_reward,avg_reward_margin,avg_hard_block_gap,hard_replay_added,episode_no_ris_rate,episode_phase_gradient_reflector_rate,episode_reward_baseline,avg_actor_loss,avg_critic_loss,avg_alpha_loss,avg_alpha,avg_mean_q,avg_mean_log_prob,avg_actor_updated,avg_collection_deterministic,avg_collection_deterministic_prob,avg_exploration_scale,avg_action_noise_std,avg_effective_policy_delay,avg_actor_gate_active,avg_online_hard_step_gap,rx_block_episodes,rx_reused,eval_avg_reward,eval_avg_shaped_reward,eval_avg_reward_margin
11,88,10.950852578944671,9.833656554132249,-2.234392049624841,2.234392049624841,0,10.947861548040056,13.185244628569512,13.185244628569512,-5.527175188064575,371.06069564819336,-261.7833786010742,0.04985019052401185,2.1716414093971252,-67.30233764648438,0.5,0.125,0.06474609375,0.147685546875,0.008095703125,2.0,0.0,2.2314736146575957,3,1.0,,,
12,96,10.952698184399553,9.836424962314572,-2.2325464441699587,2.2325464441699587,0,10.947861548040056,13.185244628569512,13.185244628569512,-6.997728943824768,338.6781196594238,-262.9065628051758,0.049790360033512115,3.629310131072998,-67.64184379577637,0.5,0.0,0.09130859375,0.16388671875,0.00892578125,2.0,0.0,2.2325283898091293,3,1.0,8.285452745753826,6.79067522445326,-2.98955504260113
13,104,10.933106382365535,10.888696387338232,-0.08881999005460806,0.08881999005460806,0,10.951705623072638,11.021926372420143,11.021926372420143,-9.085424184799194,293.44063568115234,-262.65152740478516,0.049730577040463686,5.727025628089905,-67.52175712585449,0.5,0.125,0.11787109374999999,0.1393359375,0.0075390625,2.0,0.0,0.09648561669598152,3,0.0,,,
14,112,10.932855133513389,10.888319514060013,-0.0890712389067545,0.0890712389067545,0,10.951705623072638,11.021926372420143,11.021926372420143,-12.623109579086304,215.24843978881836,-261.2686233520508,0.04967088159173727,9.293360352516174,-67.0261287689209,0.5,0.25,0.14443359374999998,0.11617675781249999,0.0062451171875,2.0,0.0,0.08785790703879574,3,1.0,,,
15,120,10.948048242254005,10.911109177170937,-0.07387813016613798,0.07387813016613798,0,10.951705623072638,11.021926372420143,11.021926372420143,-18.386209726333618,117.41665267944336,-259.55360412597656,0.04961133375763893,15.090510129928589,-66.42034339904785,0.5,0.125,0.17099609375,0.1313525390625,0.0070068359375,2.0,0.0,0.07060136580369919,3,1.0,,,
16,128,5.649722038169452,2.7105384551092944,-5.8783671661203165,5.8783671661203165,8,5.6410050820112305,11.528089204289769,11.528089204289769,-26.976163864135742,31.1505229473114,-258.0643310546875,0.0495760734193027,23.70858383178711,-65.90304565429688,0.125,0.25,0.19755859375,0.1089990234375,0.0057666015625,5.5,0.875,5.873718912928435,3,0.0,8.046038427971787,6.094772458487738,-3.902531938968094
17,136,5.618034546442717,2.663007217519191,-5.910054657847052,5.910054657847052,8,5.6410050820112305,11.528089204289769,11.528089204289769,-29.85096549987793,107.54276275634766,-257.2345275878906,0.04954830463975668,26.59917163848877,-65.61405181884766,0.25,0.125,0.22412109375,0.1229296875,0.0064453125,5.5,0.875,5.92510759830316,3,1.0,,,
18,144,5.619075583585181,2.664568773232887,-5.909013620704588,5.909013620704588,8,5.6410050820112305,11.528089204289769,11.528089204289769,-26.11636257171631,62.6721887588501,-254.8401641845703,0.0495187658816576,22.90681266784668,-64.8003044128418,0.25,0.25,0.25068359375,0.1016748046875,0.005278320312499999,5.5,0.875,5.900913880898971,3,1.0,,,
19,152,4.821320302864875,1.4761888585238188,-6.690262888682115,6.690262888682115,8,4.741783444929363,11.51158319154699,11.51158319154699,-22.611289024353027,41.87251424789429,-250.97792053222656,0.0494893342256546,19.46808624267578,-63.498565673828125,0.25,0.25,0.27724609375,0.09852539062499999,0.0050683593749999995,5.5,0.875,6.677910596140256,3,0.0,,,
20,160,4.7988316147253895,1.4424558263145895,-6.7127515768216,6.7127515768216,8,4.741783444929363,11.51158319154699,11.51158319154699,-21.800283432006836,32.39821934700012,-244.99490356445312,0.049460056237876415,18.75821304321289,-61.491981506347656,0.25,0.375,0.30380859374999997,0.0787353515625,0.0039990234375,5.5,0.875,6.711494543842893,3,1.0,11.198395267014504,10.38547692361121,-1.6258366868065863
21,168,4.823530575057984,1.4795042668134815,-6.6880526164890055,6.6880526164890055,8,4.741783444929363,11.51158319154699,11.51158319154699,-22.609424591064453,19.64542818069458,-241.6240463256836,0.04943099059164524,19.62535858154297,-60.354997634887695,0.25,0.5,0.33037109375,0.06055664062499999,0.0030371093750000003,5.5,0.875,6.694836076835529,3,1.0,,,
22,176,11.304609491424763,10.76413546597076,-1.0809480509080078,1.0809480509080078,0,11.30359912680709,12.385557542332771,12.385557542332771,-22.96001434326172,13.103633642196655,-236.5097885131836,0.04938426334410906,20.063695907592773,-58.63136100769043,0.5,0.375,0.35693359375,0.073388671875,0.003642578125,2.0,0.0,1.079419151179119,3,0.0,,,
23,184,11.299744465488336,10.75683792706612,-1.0858130768444347,1.0858130768444347,0,11.30359912680709,12.385557542332771,12.385557542332771,-22.967257022857666,11.241718888282776,-226.0239372253418,0.049327644519507885,20.247709274291992,-55.11639595031738,0.5,0.375,0.38349609375,0.070166015625,0.003427734375,2.0,0.0,1.086481511292105,3,1.0,,,
24,192,11.304151147956656,10.763447950768596,-1.0814063943761152,1.0814063943761152,0,11.30359912680709,12.385557542332771,12.385557542332771,-22.989641189575195,11.748268604278564,-220.1693878173828,0.0492722075432539,20.3704252243042,-53.1431884765625,0.5,0.375,0.41005859375,0.06679687499999999,0.003203125,2.0,0.0,1.0820467707970192,3,1.0,11.201272984494759,10.715848757296612,-0.8073886195391493
25,200,11.112496178522798,10.037291085129494,-2.150410186786612,2.150410186786612,0,11.119222703368518,13.26290636530941,13.26290636530941,-25.679686546325684,12.010857462882996,-214.10354614257812,0.049217832274734974,23.16386127471924,-51.10188388824463,0.5,0.5,0.43662109374999997,0.051328124999999995,0.002421875,2.0,0.0,2.1553641761635705,2,0.0,,,
26,208,11.119190754859142,10.047332949634008,-2.1437156104502684,2.1437156104502684,0,11.119222703368518,13.26290636530941,13.26290636530941,-27.683439254760742,12.314725875854492,-205.72509765625,0.04916454944759607,25.308401584625244,-48.29477405548096,0.5,0.75,0.46318359375,0.024272460937499997,0.0011181640625,2.0,0.0,2.1470897056220033,2,1.0,,,
27,216,11.297352578091138,11.405939725157683,0.5429357353327315,0.0,0,11.300479510470948,10.754416842758406,10.754416842758406,-28.11155891418457,13.843212127685547,-197.51223373413086,0.04911241587251425,25.874112129211426,-45.54522705078125,0.5,0.75,0.48974609375,0.0236865234375,0.0010791015625,2.0,0.0,0.0,2,0.0,,,
28,224,11.297913180121315,11.406612447593897,0.5434963373629085,0.0,0,11.300479510470948,10.754416842758406,10.754416842758406,-27.377662181854248,15.484478950500488,-177.76988983154297,0.04906180314719677,25.465031147003174,-38.97341728210449,0.5,0.5,0.51630859375,0.0442236328125,0.0019482421874999999,2.0,0.0,0.0,2,1.0,7.899433277912664,5.742051542236856,-4.3147634713516165
29,232,10.794372784516327,9.597949877536793,-2.3928458139590667,2.3928458139590667,0,10.76194512950725,13.187218598475393,13.187218598475393,-27.82425594329834,15.062389135360718,-153.68077850341797,0.049013677053153515,26.306125164031982,-30.965309143066406,0.5,0.625,0.54287109375,0.0316845703125,0.0013623046875,2.0,0.0,2.39439758656518,2,0.0,,,
30,240,10.79959353990432,9.605781010618783,-2.387625058571073,2.387625058571073,0,10.76194512950725,13.187218598475393,13.187218598475393,-25.997089385986328,15.352732062339783,-134.22509574890137,0.0489688441157341,24.797089099884033,-24.499377727508545,0.5,0.375,0.5694335937499999,0.0497314453125,0.0020654296875,2.0,0.0,2.3883861343048047,2,1.0,,,
31,248,4.99161134689508,1.866829570316036,-6.249563553158089,6.249563553158089,8,4.717650770311104,11.241174900053169,11.241174900053169,-24.090270042419434,13.93614661693573,-124.08996200561523,0.04893995821475983,23.055986404418945,-21.130247116088867,0.25,0.625,0.59599609375,0.028095703124999996,0.001123046875,5.5,0.875,6.2405778993786445,2,0.0,,,
32,256,4.969734905299859,1.8340149079232035,-6.27143999475331,6.27143999475331,8,4.717650770311104,11.241174900053169,11.241174900053169,-23.279884338378906,14.28033709526062,-126.73162078857422,0.048919945023953915,22.203472137451172,-22.00005340576172,0.25,0.625,0.62255859375,0.0265576171875,0.0010205078125,5.5,0.875,6.27256570772148,2,1.0,10.989765973309636,10.006573170157651,-1.9663856063039704
33,264,10.922997488978826,9.954268549725104,-1.9374578785074412,1.9374578785074412,0,10.914924120981635,12.860455367486267,12.860455367486267,-23.546716690063477,14.223236322402954,-135.85560989379883,0.04888846818357706,22.32356548309326,-25.014718532562256,0.5,0.75,0.64912109375,0.0162158203125,0.0005810546875000001,2.0,0.0,1.934383614575074,2,0.0,,,
34,272,10.920911678602236,9.95113983416022,-1.9395436888840312,1.9395436888840312,0,10.914924120981635,12.860455367486267,12.860455367486267,-23.761940956115723,14.227584719657898,-154.10577774047852,0.048849753104150295,22.24494743347168,-31.04845666885376,0.5,1.0,0.67568359375,0.0,0.0,2.0,0.0,1.9386864112383715,2,1.0,,,
35,280,11.062844683795664,10.068343129823022,-1.9890031079452815,1.9890031079452815,0,11.081237686939467,13.051847791740945,13.051847791740945,-25.051132202148438,16.565227270126343,-169.38007354736328,0.04880956932902336,23.28908920288086,-36.09309196472168,0.5,0.75,0.7022460937499999,0.0139453125,0.00042968750000000016,2.0,0.0,1.9897933279734659,2,0.0,,,
36,288,11.05945150347388,10.063253359340349,-1.9923962882670647,1.9923962882670647,0,11.081237686939467,13.051847791740945,13.051847791740945,-26.881229400634766,16.252103447914124,-183.37898635864258,0.04876706562936306,24.895407676696777,-40.71182060241699,0.5,0.5,0.72880859375,0.026132812499999998,0.0007421875,2.0,0.0,1.9953649321156761,2,1.0,11.032638640720464,11.706775723478518,3.370685413790287
37,296,11.300051168763668,12.45606681833435,5.780078247853411,0.0,0,11.283256496634747,5.519972920910257,5.519972920910257,-27.75124216079712,18.691879153251648,-187.927490234375,0.04872188251465559,25.69473361968994,-42.19904327392578,0.5,0.75,0.75537109375,0.011455078125,0.0002636718749999998,2.0,0.0,0.0,2,0.0,,,
38,304,11.296031305752601,12.45124298272107,5.776058384842345,0.0,0,11.283256496634747,5.519972920910257,5.519972920910257,-28.221368312835693,17.03386127948761,-188.07813262939453,0.04867466352880001,26.16536569595337,-42.22913837432861,0.5,0.875,0.78193359375,0.0055078125000000006,0.0001171875000000001,2.0,0.0,0.0,2,1.0,,,
39,312,10.749631610079556,10.938771225505446,0.9456980771294585,0.0,0,10.766627166272126,9.803933532950097,9.803933532950097,-29.16872262954712,15.828388571739197,-184.55778884887695,0.04862610064446926,27.17237663269043,-41.044373512268066,0.5,0.75,0.80849609375,0.0088916015625,9.277343749999997e-05,2.0,0.0,0.0,2,0.0,,,
40,320,10.74265765789288,10.930402482881433,0.938724124942782,0.0,0,10.766627166272126,9.803933532950097,9.803933532950097,-29.118141651153564,16.75883936882019,-177.75389862060547,0.048576995730400085,27.234108448028564,-38.77431392669678,0.5,0.875,0.8350585937499999,0.0041162109375,2.4414062499999913e-05,2.0,0.0,0.0,2,1.0,8.457429191096374,6.624485435990502,-3.665887510211743
41,328,5.61706415942163,2.810648558732961,-5.612831201377337,5.612831201377337,8,5.6268397719014045,11.229895360798967,11.229895360798967,-28.72459316253662,21.659782648086548,-165.50006866455078,0.048543402925133705,27.03939151763916,-34.70880699157715,0.25,0.875,0.85,0.00375,0.0,5.5,0.875,5.610011031667017,2,0.0,,,
42,336,5.601159800537178,2.786792020406282,-5.628735560261789,5.628735560261789,8,5.6268397719014045,11.229895360798967,11.229895360798967,-28.397438049316406,18.96719455718994,-155.47682189941406,0.04851936735212803,26.874276161193848,-31.386991500854492,0.25,1.0,0.85,0.0,0.0,5.5,0.875,5.626311659348264,2,1.0,,,
43,344,11.286619660490729,10.421560469827458,-1.7301183813265375,1.7301183813265375,0,11.30219565143326,13.016738041817266,13.016738041817266,-27.727710723876953,24.469321489334106,-147.5372428894043,0.048481385223567486,26.33346128463745,-28.751221179962158,0.5,0.75,0.85,0.0075,0.0,2.0,0.0,1.7298213189245306,2,0.0,,,
44,352,11.28672761935585,10.421722408125142,-1.730010422461417,1.730010422461417,0,11.30219565143326,13.016738041817266,13.016738041817266,-27.2772479057312,21.64424693584442,-140.30767440795898,0.04843643121421337,26.000751972198486,-26.347897052764893,0.5,0.875,0.85,0.00375,0.0,2.0,0.0,1.7301462853313445,2,1.0,5.135739215024007,1.8147267470538626,-6.64202493594029
45,360,5.118432364484931,1.7867062132737004,-6.663452302422462,6.663452302422462,8,4.648502654770328,11.781884666907393,11.781884666907393,-27.473475456237793,24.189790725708008,-133.20394897460938,0.04840657487511635,26.311936378479004,-23.991426467895508,0.25,0.75,0.85,0.0075,0.0,5.5,0.875,6.66381605747222,2,0.0,,,
46,368,5.11504710311562,1.7816283212197321,-6.666837563791773,6.666837563791773,8,4.648502654770328,11.781884666907393,11.781884666907393,-26.362794876098633,24.49861764907837,-130.4726791381836,0.0483855064958334,25.2457275390625,-23.083126068115234,0.25,0.875,0.85,0.00375,0.0,5.5,0.875,6.6649947379016705,2,1.0,,,
47,376,5.152079654504732,1.841297664246497,-6.621563980516468,6.621563980516468,8,4.686238886648063,11.7736436350212,11.7736436350212,-26.637941360473633,22.552492141723633,-135.29441833496094,0.04836480878293514,25.444643020629883,-24.66896629333496,0.25,0.875,0.85,0.00375,0.0,5.5,0.875,6.620289509121191,2,0.0,,,
48,384,5.142489719552149,1.8269127618176229,-6.631153915469051,6.631153915469051,8,4.686238886648063,11.7736436350212,11.7736436350212,-26.743114471435547,23.322590827941895,-140.17654418945312,0.048344301991164684,25.47270679473877,-26.274316787719727,0.25,0.875,0.85,0.00375,0.0,5.5,0.875,6.628530711564299,2,1.0,11.104781214021168,10.021829598096922,-2.165903231848497
