episode,global_step,avg_reward,avg_shaped_reward,avg_reward_margin,avg_hard_block_gap,hard_replay_added,episode_no_ris_rate,episode_phase_gradient_reflector_rate,episode_reward_baseline,rx_candidate_index,rx_zone,rx_focus_selected,rx_focus_zone,rx_focus_selection_prob,rx_focus_candidate_avg_gap,rx_candidate_avg_gap_after_episode,avg_actor_loss,avg_critic_loss,avg_alpha_loss,avg_alpha,avg_mean_q,avg_mean_log_prob,avg_actor_updated,avg_collection_deterministic,avg_collection_deterministic_prob,avg_exploration_scale,avg_action_noise_std,avg_effective_policy_delay,avg_actor_gate_active,avg_online_hard_step_gap,rx_block_episodes,rx_reused,eval_avg_reward,eval_avg_shaped_reward,eval_avg_reward_margin
11,88,11.303278336589146,9.573984297422035,-1.7292940391671152,1.7292940391671152,0,11.302627462351387,13.032572375756262,13.032572375756262,3,nlos,0.0,,0.0,0.0,1.3585799973611923,-5.252049684524536,272.63257026672363,-260.2434616088867,0.04997000424191356,1.9106464236974716,-66.8582992553711,0.5,0.0,0.06474609375,0.15009765625,0.007390625,2.0,0.0,1.7305770777292881,2,0.0,,,
12,96,11.302932272834656,9.57329216991305,-1.7296401029216053,1.7296401029216053,0,11.302627462351387,13.032572375756262,13.032572375756262,3,nlos,0.0,,0.0,0.0,1.4513450237512955,-9.965108633041382,110.91180181503296,-262.37770080566406,0.04991003172472119,6.5938931703567505,-67.53561401367188,0.5,0.25,0.09130859375,0.10971679687500001,0.0053671875,2.0,0.0,1.7291966678010438,2,1.0,10.881639074703207,10.809601189130058,0.9190458636420639,18.065552998878612,18.069924879570703,0.02914587128060475,10.799725261036498,9.727400064864314,-0.5709413242663063
13,104,10.836053468468752,8.344437912596467,-2.4916155558722846,2.4916155558722846,8,10.845345071802472,13.327669024341036,13.327669024341036,2,nlos,1.0,nlos,0.5170160956467619,1.7368214942748796,1.8877803065943606,-17.39335060119629,13.210349023342133,-260.1184768676758,0.04985013231635094,14.065489768981934,-66.74715042114258,0.5,0.25,0.11787109374999999,0.1062255859375,0.00515234375,2.0,0.0,2.4853281362634796,2,0.0,,,
14,112,10.836818353716186,8.345967683091338,-2.49085067062485,2.49085067062485,8,10.845345071802472,13.327669024341036,13.327669024341036,2,nlos,0.0,,0.0,0.0,1.9882920339327754,-17.443177223205566,13.704000920057297,-250.23004913330078,0.04979047505185008,14.285174131393433,-63.416144371032715,0.5,0.25,0.14443359374999998,0.10343261718749999,0.0049804687500000005,2.0,0.0,2.491940230389652,2,1.0,11.221201693403062,10.433098442819235,-0.3207115408735029,17.716324464597864,17.716324464597864,0.0,10.93404910499116,9.507412138963263,-1.2515256528409588
15,120,10.918195135250302,11.242998379273574,2.165354960155131,0.0,0,10.90932318500081,8.752840175095171,8.752840175095171,2,nlos,1.0,nlos,0.5838332133341095,1.9882920339327754,1.7042503147995218,-15.143757343292236,6.925319075584412,-242.7207374572754,0.049731329549103975,12.115620136260986,-60.88075351715088,0.5,0.5,0.17099609375,0.06724121093749999,0.00321484375,2.0,0.0,0.0,2,0.0,,,
16,128,10.91760692946381,11.242321942619105,2.164766754368639,0.0,0,10.90932318500081,8.752840175095171,8.752840175095171,2,nlos,0.0,,0.0,0.0,1.4912190254495816,-17.110234260559082,4.462223917245865,-236.4597930908203,0.04967280896380544,14.190850973129272,-58.76350402832031,0.5,0.125,0.19755859375,0.11359375,0.0053750000000000004,2.0,0.0,0.0,2,1.0,10.822139122005789,10.075562240631236,-0.1517266716568546,17.746831361305816,17.712356390583466,-0.03447497072235054,10.892270758480157,10.095380197384715,-0.11478679091430344
17,136,10.88818728563982,8.391870192489087,-2.4963170931507346,2.4963170931507346,8,10.880976812517806,13.384504378790554,13.384504378790554,2,nlos,1.0,nlos,0.44106648522057124,1.4912190254495816,1.6028965885274875,-16.81727409362793,3.9510945975780487,-230.65297317504883,0.04961493704468012,13.998754501342773,-56.79943561553955,0.5,0.25,0.22412109375,0.0944189453125,0.00442578125,2.0,0.0,2.4878697593254584,2,0.0,,,
18,144,10.897241377484917,8.409978376179282,-2.487263001305637,2.487263001305637,8,10.880976812517806,13.384504378790554,13.384504378790554,2,nlos,0.0,,0.0,0.0,1.6913332298053025,-16.643879413604736,4.584788262844086,-228.58130264282227,0.04955772077664733,13.864274501800537,-56.08027744293213,0.5,0.375,0.25068359375,0.07638671875,0.0035468749999999997,2.0,0.0,2.49032082428453,2,1.0,10.783741329103853,9.445694976911767,-1.0532978858479405,17.45711460079031,17.407356572198584,0.010357576242734368,10.932364645405109,10.068058413555415,-0.3236188551135453
19,152,17.111365960878548,17.111365960878548,-3.552713678800501e-15,3.552713678800501e-15,0,17.11136596087855,17.11136596087855,17.11136596087855,3,los,0.0,,0.0,0.0,3.552713678800501e-15,-16.999889850616455,4.372628957033157,-229.26316452026367,0.04950088821351528,14.213662385940552,-56.27818012237549,0.5,0.125,0.27724609375,0.1029296875,0.00471875,2.0,0.0,0.0,2,0.0,,,
20,160,17.111365960878548,17.111365960878548,-3.552713678800501e-15,3.552713678800501e-15,0,17.11136596087855,17.11136596087855,17.11136596087855,3,los,0.0,,0.0,0.0,3.552713678800501e-15,-17.50658369064331,9.208164989948273,-226.31122970581055,0.049444320145994425,14.773532629013062,-55.267364501953125,0.5,0.25,0.30380859374999997,0.0850244140625,0.00384765625,2.0,0.0,0.0,2,1.0,10.991966681414391,10.44641901441165,0.0747403970100405,17.878956960735135,17.88463813697873,0.03787450829062067,10.872091708636932,8.852197722011256,-2.019893986625675
21,168,10.820948501306125,10.819627051907739,0.004309716768480243,0.0,0,10.856288230870224,10.816638784537645,10.816638784537645,2,nlos,0.0,,0.0,0.0,1.5375756634593658,-18.4974684715271,12.289507389068604,-218.10099029541016,0.04938804730772972,15.903714895248413,-52.50954341888428,0.5,0.0,0.33037109375,0.10947265625,0.004890625,2.0,0.0,0.0034445843999973327,2,0.0,,,
22,176,10.82723315955551,10.826957739262912,0.010594375017864976,0.0,0,10.856288230870224,10.816638784537645,10.816638784537645,2,nlos,0.0,,0.0,0.0,1.4094443581710854,-18.01098108291626,9.704739093780518,-164.87934112548828,0.0493331509642303,16.29410171508789,-34.795475006103516,0.5,0.5,0.35693359375,0.052705078125,0.0023203125000000003,2.0,0.0,0.005820325760018671,2,1.0,10.947000906075163,10.392700758533847,0.4080271041304755,17.918993676732608,17.918993676732608,0.0,11.089486885492724,10.78084583292015,1.242933519273289
23,184,10.887498767009653,10.280241799050092,-0.6072569679595574,0.6072569679595574,0,10.87369033306071,11.49475573496921,11.49475573496921,2,nlos,1.0,nlos,0.41347174940898324,1.4094443581710854,1.3477376358471216,-17.309143543243408,9.780495166778564,-148.3953514099121,0.049282388761639595,15.865060091018677,-29.299440383911133,0.5,0.375,0.38349609375,0.063310546875,0.0027421875000000003,2.0,0.0,0.6074770601850712,2,0.0,,,
24,192,10.863329192234199,10.231902649499188,-0.6314265427350119,0.6314265427350119,0,10.87369033306071,11.49475573496921,11.49475573496921,2,nlos,0.0,,0.0,0.0,1.2965725577676852,-17.988341331481934,11.448712587356567,-171.5928497314453,0.04923467058688402,16.167044162750244,-36.98789310455322,0.5,0.375,0.41005859375,0.0608984375,0.00259375,2.0,0.0,0.6244649368343431,2,1.0,10.821028664044036,9.857971737679287,-0.5931888253951959,18.194560684538768,18.155364876868422,-0.039195807670347214,10.795612720337395,9.506251903717681,-0.7563077897160251
