episode,global_step,avg_reward,avg_shaped_reward,avg_reward_margin,avg_hard_block_gap,hard_replay_added,episode_no_ris_rate,episode_phase_gradient_reflector_rate,episode_reward_baseline,avg_actor_loss,avg_critic_loss,avg_alpha_loss,avg_alpha,avg_mean_q,avg_mean_log_prob,avg_actor_updated,avg_collection_deterministic,avg_collection_deterministic_prob,avg_exploration_scale,avg_action_noise_std,avg_effective_policy_delay,avg_actor_gate_active,avg_online_hard_step_gap,rx_block_episodes,rx_reused,eval_avg_reward,eval_avg_shaped_reward,eval_avg_reward_margin
18,144,11.101005478575368,10.020055035208348,-2.161900886734042,2.161900886734042,0,11.119222703368518,13.26290636530941,13.26290636530941,-28.873336791992188,29.656349897384644,-255.74532318115234,0.04955963231623173,25.644696712493896,-65.12702560424805,0.5,0.125,0.25068359375,0.1189013671875,0.006176757812499999,2.0,0.0,2.1591862301381264,2,1.0,,,
19,152,11.297863678093725,11.406553045160786,0.5434468353353186,0.0,0,11.300479510470948,10.754416842758406,10.754416842758406,-27.450461864471436,25.300698041915894,-249.69624710083008,0.04950072057545185,24.326980590820312,-63.08066463470459,0.5,0.25,0.27724609375,0.0978662109375,0.0050244140625,2.0,0.0,0.0,2,0.0,,,
20,160,11.294855616347142,11.402943371064888,0.5404387735887362,0.0,0,11.300479510470948,10.754416842758406,10.754416842758406,-26.95472240447998,24.47335171699524,-238.23847579956055,0.04944248590618372,24.02499532699585,-59.23732376098633,0.5,0.375,0.30380859374999997,0.07902832031249998,0.0040185546875,2.0,0.0,0.0,2,1.0,7.66843782079523,5.395558356560705,-4.545758928469051
21,168,10.801884967206691,9.60921815157234,-2.3853336312687023,2.3853336312687023,0,10.76194512950725,13.187218598475393,13.187218598475393,-27.64095449447632,23.739444732666016,-219.11424255371094,0.04938552342355251,25.03023338317871,-52.848530769348145,0.5,0.5,0.33037109375,0.0612158203125,0.0030810546875000002,2.0,0.0,2.3880511978307877,2,0.0,,,
22,176,10.811529023903546,9.62368423661762,-2.3756895745718474,2.3756895745718474,0,10.76194512950725,13.187218598475393,13.187218598475393,-27.85051441192627,20.21527600288391,-188.98121643066406,0.04933067038655281,25.738183975219727,-42.80701446533203,0.5,0.25,0.35693359375,0.0881982421875,0.0043798828125,2.0,0.0,2.3748262269477585,2,1.0,,,
23,184,4.660349545453789,1.3699368681541002,-6.58082535459938,6.58082535459938,8,4.717650770311104,11.241174900053169,11.241174900053169,-26.780960083007812,21.50490117073059,-152.05394744873047,0.049294834956526756,25.27614688873291,-30.52065086364746,0.25,0.5,0.38349609375,0.056162109375,0.002744140625,5.5,0.875,6.622046795512517,2,0.0,,,
24,192,4.708418769490948,1.4420407042098378,-6.532756130562221,6.532756130562221,8,4.717650770311104,11.241174900053169,11.241174900053169,-26.045852661132812,25.708377838134766,-126.3437728881836,0.049270447343587875,24.963114738464355,-21.971254348754883,0.25,0.375,0.41005859375,0.0676025390625,0.0032568359375,5.5,0.875,6.553637173318446,2,1.0,10.981148743359793,9.993647325232885,-1.9750028362538137
25,200,10.927107468623413,9.960433519191987,-1.9333478988628539,1.9333478988628539,0,10.914924120981635,12.860455367486267,12.860455367486267,-24.755195140838623,24.960426568984985,-75.89417839050293,0.04923488385975361,24.498709678649902,-5.206674814224243,0.5,0.375,0.43662109374999997,0.0642333984375,0.0030322265625,2.0,0.0,1.9376830107436978,2,0.0,,,
26,208,10.945809228937032,9.988486159662417,-1.9146461385492355,1.9146461385492355,0,10.914924120981635,12.860455367486267,12.860455367486267,-23.478749752044678,21.77399730682373,-35.350268840789795,0.049199024215340614,23.885282039642334,8.262237310409546,0.5,0.375,0.46318359375,0.061743164062499994,0.0028662109374999996,2.0,0.0,1.9115746977277572,2,1.0,,,
27,216,11.017718845637892,10.000654372586364,-2.0341289461030527,2.0341289461030527,0,11.081237686939467,13.051847791740945,13.051847791740945,-23.672028064727783,17.82459580898285,-16.456770658493042,0.049172197468578815,24.386934757232666,14.536885976791382,0.5,0.5,0.48974609375,0.046640625,0.002109375,2.0,0.0,2.032406672415167,2,0.0,,,
28,224,11.018367425252379,10.001627242008096,-2.0334803664885666,2.0334803664885666,0,11.081237686939467,13.051847791740945,13.051847791740945,-23.08763551712036,17.726162433624268,-38.120410442352295,0.04915187694132328,23.44880723953247,7.347049951553345,0.5,0.625,0.51630859375,0.033588867187499996,0.0014892578125,2.0,0.0,2.037155635045612,2,1.0,10.995429813311627,11.66212513058792,3.3334765863814497
29,232,11.255601955934722,12.402727762939614,5.735629035024465,0.0,0,11.283256496634747,5.519972920910257,5.519972920910257,-25.451195240020752,18.17609190940857,-67.18041038513184,0.04913365747779608,25.338392734527588,-2.295884519815445,0.5,0.5,0.54287109375,0.0417333984375,0.0017822265624999997,2.0,0.0,0.0,2,0.0,,,
30,240,11.260655974067156,12.408792584698537,5.740683053156899,0.0,0,11.283256496634747,5.519972920910257,5.519972920910257,-26.156951904296875,18.443135499954224,-93.63144493103027,0.049114045687019825,25.61319398880005,-11.07050621509552,0.5,0.75,0.5694335937499999,0.0197314453125,0.0008154296875000001,2.0,0.0,0.0,2,1.0,,,
31,248,10.731153427918885,10.91659740691264,0.927219894968788,0.0,0,10.766627166272126,9.803933532950097,9.803933532950097,-27.896286964416504,18.244306087493896,-107.94720458984375,0.049090917222201824,27.119778633117676,-15.81578278541565,0.5,0.375,0.59599609375,0.046582031249999996,0.00185546875,2.0,0.0,0.0,2,0.0,,,
32,256,10.737045862989731,10.923668328997657,0.9331123300396342,0.0,0,10.766627166272126,9.803933532950097,9.803933532950097,-28.61922597885132,20.887784481048584,-116.2668628692627,0.04906420782208443,27.70801067352295,-18.56937599182129,0.5,0.75,0.62255859375,0.017607421875,0.000673828125,2.0,0.0,0.0,2,1.0,8.441409557937146,6.60045598625166,-3.6819071433709705
33,264,5.571630107861393,2.7424974813926073,-5.658265252937574,5.658265252937574,8,5.6268397719014045,11.229895360798967,11.229895360798967,-27.48752212524414,20.106887340545654,-117.88336944580078,0.049044014886021614,26.550676345825195,-19.09997272491455,0.25,0.625,0.64912109375,0.024287109374999998,0.0008691406250000001,5.5,0.875,5.657510639102222,2,0.0,,,
34,272,5.593771049738377,2.7757088942080816,-5.636124311060589,5.636124311060589,8,5.6268397719014045,11.229895360798967,11.229895360798967,-26.955663681030273,21.415283203125,-116.83264923095703,0.04902840685099363,26.03639030456543,-18.747480392456055,0.25,0.75,0.67568359375,0.01541015625,0.0005273437499999998,5.5,0.875,5.636041071561474,2,1.0,,,
35,280,11.306656397326318,10.451615575080844,-1.7100816444909483,1.7100816444909483,0,11.30219565143326,13.016738041817266,13.016738041817266,-25.827239990234375,23.455215454101562,-113.61699867248535,0.049002003856003284,24.96098756790161,-17.67485761642456,0.5,0.75,0.7022460937499999,0.013798828124999999,0.00041992187500000016,2.0,0.0,1.7093426738764885,2,0.0,,,
36,288,11.306251723265145,10.451008563989086,-1.710486318552121,1.710486318552121,0,11.30219565143326,13.016738041817266,13.016738041817266,-26.674367904663086,20.932642459869385,-117.77142715454102,0.04896831698715687,25.74168634414673,-19.043535709381104,0.5,0.75,0.72880859375,0.012700195312499999,0.0003466796875,2.0,0.0,1.7109397118839909,2,1.0,4.764083945267922,1.2572438424197356,-7.0136802056963745
37,296,4.74783263299797,1.2308066160432576,-7.034052033909423,7.034052033909423,8,4.648502654770328,11.781884666907393,11.781884666907393,-26.878173828125,19.70296621322632,-122.63703918457031,0.048944270238280296,25.86736488342285,-20.649500846862793,0.25,0.625,0.75537109375,0.017329101562499998,0.0004052734374999998,5.5,0.875,7.037819052874434,2,0.0,,,
38,304,4.757757149303095,1.2456933905009455,-7.024127517604298,7.024127517604298,8,4.648502654770328,11.781884666907393,11.781884666907393,-26.96354389190674,22.90659236907959,-119.74863815307617,0.048926254734396935,26.000187873840332,-19.687291145324707,0.25,0.75,0.78193359375,0.010869140624999999,0.0002246093750000002,5.5,0.875,7.034517797753223,2,1.0,,,
39,312,4.81971557091354,1.3427515388597093,-6.95392806410766,6.95392806410766,8,4.686238886648063,11.7736436350212,11.7736436350212,-26.320277214050293,24.2803795337677,-129.5759735107422,0.04890781454741955,25.19822120666504,-22.939005851745605,0.25,0.875,0.80849609375,0.004555664062499999,5.371093749999994e-05,5.5,0.875,6.958731683186327,2,0.0,,,
40,320,4.819991792324026,1.343165870975439,-6.953651842697174,6.953651842697174,8,4.686238886648063,11.7736436350212,11.7736436350212,-26.2078857421875,23.834845542907715,-133.93873596191406,0.048888797871768475,25.015840530395508,-24.37911033630371,0.25,0.875,0.8350585937499999,0.004335937500000001,3.9062500000000035e-05,5.5,0.875,6.951078735293207,2,1.0,11.085188925966392,9.992441166014753,-2.1854955199032737
41,328,11.044435760220535,9.998164066600776,-2.0925433872395196,2.0925433872395196,0,11.100854530759465,13.136979147460055,13.136979147460055,-25.992050170898438,21.385788679122925,-144.0531120300293,0.04885642230510712,24.637433528900146,-27.720813751220703,0.5,0.875,0.85,0.00375,0.0,2.0,0.0,2.093268956716086,2,0.0,,,
42,336,11.047084956644845,10.002137861237241,-2.08989419081521,2.08989419081521,0,11.100854530759465,13.136979147460055,13.136979147460055,-26.539958477020264,22.46595811843872,-153.36260604858398,0.04881414957344532,25.03663682937622,-30.79038953781128,0.5,0.875,0.85,0.00375,0.0,2.0,0.0,2.091000581001664,2,1.0,,,
43,344,11.138498455701114,10.005552811412032,-2.2658912885781604,2.2658912885781604,0,11.064879606584622,13.404389744279275,13.404389744279275,-28.753580570220947,21.781065464019775,-167.45164108276367,0.04876868613064289,27.024834632873535,-35.43963813781738,0.5,0.875,0.85,0.00375,0.0,2.0,0.0,2.2659973287906374,2,0.0,,,
44,352,11.137707123441636,10.004365813022813,-2.2666826208376385,2.2666826208376385,0,11.064879606584622,13.404389744279275,13.404389744279275,-30.495736122131348,24.996789693832397,-171.72308349609375,0.048720032908022404,28.7006778717041,-36.835296630859375,0.5,0.75,0.85,0.0075,0.0,2.0,0.0,2.266249277641303,2,1.0,8.090471990707762,6.653851844157891,-2.73774637213947
45,360,5.396822757410953,2.429825291962437,-5.9339949308970334,5.9339949308970334,8,5.642379939993957,11.330817688307986,11.330817688307986,-31.126030921936035,22.878783226013184,-172.1775894165039,0.04868511576205492,29.32572364807129,-36.97125053405762,0.25,0.75,0.85,0.0075,0.0,5.5,0.875,5.9316325901609215,2,0.0,,,
46,368,5.3809478537397455,2.4060129364556255,-5.949869834568241,5.949869834568241,8,5.642379939993957,11.330817688307986,11.330817688307986,-29.983088493347168,24.426387310028076,-174.23606872558594,0.04865905921906233,28.151086807250977,-37.6422119140625,0.25,0.75,0.85,0.0075,0.0,5.5,0.875,5.949406374600943,2,1.0,,,
47,376,10.781477304612002,10.872648958057104,0.45585826722552447,0.0,0,10.793804352739594,10.325619037386478,10.325619037386478,-30.964112281799316,26.323689699172974,-173.3784294128418,0.04861582815647125,29.148151874542236,-37.34301948547363,0.5,0.875,0.85,0.00375,0.0,2.0,0.0,0.0,2,0.0,,,
48,384,10.78276299223995,10.874191783210648,0.45714395485347303,0.0,0,10.793804352739594,10.325619037386478,10.325619037386478,-29.82204008102417,27.664323806762695,-171.9855728149414,0.04856166988611221,28.031469345092773,-36.8615608215332,0.5,0.875,0.85,0.00375,0.0,2.0,0.0,0.0,2,1.0,11.243511509203575,11.615624142463723,2.1524950697575167
