episode,global_step,avg_reward,avg_shaped_reward,avg_reward_margin,avg_hard_block_gap,hard_replay_added,episode_no_ris_rate,episode_phase_gradient_reflector_rate,episode_reward_baseline,rx_candidate_index,rx_zone,rx_focus_selected,rx_focus_zone,rx_focus_selection_prob,rx_focus_candidate_avg_gap,rx_candidate_avg_gap_after_episode,avg_actor_loss,avg_critic_loss,avg_alpha_loss,avg_alpha,avg_mean_q,avg_mean_log_prob,avg_actor_updated,avg_collection_deterministic,avg_collection_deterministic_prob,avg_exploration_scale,avg_action_noise_std,avg_effective_policy_delay,avg_actor_gate_active,avg_online_hard_step_gap,rx_block_episodes,rx_reused,eval_avg_reward,eval_avg_shaped_reward,eval_avg_reward_margin
1,8,11.316997386585827,9.54175778844992,-1.7752395981359115,1.7752395981359115,8,11.319258895750044,13.092236984721739,13.092236984721739,3,nlos,0.0,,0.0,0.0,1.7752395981359115,,,,,,,,0.0,0.0,0.16,0.0,,,,2,0.0,,,
2,16,11.316997386585827,9.54175778844992,-1.7752395981359115,1.7752395981359115,8,11.319258895750044,13.092236984721739,13.092236984721739,3,nlos,0.0,,0.0,0.0,1.7752395981359115,,,,,,,,0.0,0.0,0.16,0.0,,,,2,1.0,10.863097648728427,10.14970941709842,0.11468510518805115,17.385568864451894,17.38317109020822,0.022744537269325644,10.898416560049009,9.772786946947027,-0.5566285588818433
3,24,11.292668174338418,10.803645045335871,-0.48902312900254685,0.48902312900254685,0,11.291382735870279,11.781691303340965,11.781691303340965,3,nlos,0.0,,0.0,0.0,1.3465007750914566,,,,,,,,0.0,0.0,0.16,0.0,,,,2,0.0,,,
4,32,11.292668174338418,10.803645045335871,-0.48902312900254685,0.48902312900254685,0,11.291382735870279,11.781691303340965,11.781691303340965,3,nlos,0.0,,0.0,0.0,1.1321313635692292,,,,,,,,0.0,0.0,0.16,0.0,,,,2,1.0,10.953911293374928,10.969609874080597,1.7641384964683366,17.999541717624663,17.999541717624663,0.0,10.771724429312153,10.089847427051703,-0.10739138368213652
5,40,11.271437504460353,10.098214528002122,-1.1732229764582307,1.1732229764582307,8,11.274486959351732,12.444660480918584,12.444660480918584,3,nlos,1.0,nlos,1.0,1.1321313635692292,1.1403496861470295,,,,,,,,0.0,0.0,0.16,0.0,,,,2,0.0,,,
6,48,11.271437504460353,10.098214528002122,-1.1732229764582307,1.1732229764582307,8,11.274486959351732,12.444660480918584,12.444660480918584,3,nlos,0.0,,0.0,0.0,1.145828567865563,,,,,,,,0.0,0.0,0.16,0.0,,,,2,1.0,11.032226360562555,10.318455953485133,0.2698864644570295,17.186961865479816,17.186961865479816,-5.921189464667501e-16,10.8801661649564,9.183671537949563,-1.5268379924141617
7,56,11.244837049858308,11.492722869367471,1.6525721300610705,0.0,0,11.248016553492745,9.592264919797238,9.592264919797238,3,nlos,1.0,nlos,1.0,1.145828567865563,0.9821387724561969,,,,,,,,0.0,0.0,0.16,0.0,,,,2,0.0,,,
8,64,11.244837049858308,11.492722869367471,1.6525721300610705,0.0,0,11.248016553492745,9.592264919797238,9.592264919797238,3,nlos,0.0,,0.0,0.0,0.8593714258991723,,,,,,,,0.0,0.0,0.16,0.0,,,,2,1.0,10.783330374527216,9.924920912115471,-0.30141221887746844,17.168800728110483,17.168800728110483,-8.881784197001252e-16,10.945966223463104,9.615929186371053,-0.9270571875067549
9,72,18.2829209427885,18.31264045175152,0.19813005975347053,0.0,0,18.28248773091856,18.08479088303503,18.08479088303503,1,los,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.011621093750000002,0.15822265625,0.007890625,,,,2,0.0,,,
10,80,18.28273342744219,18.31242480910326,0.19794254440715875,0.0,0,18.28248773091856,18.08479088303503,18.08479088303503,1,los,0.0,,0.0,0.0,0.0,,,,,,,,0.125,0.038183593749999994,0.13504882812500002,0.0066953125,,,,2,1.0,10.863282403126087,10.786762907755714,0.9006891920649446,18.06530909890451,18.069644394600488,0.028901971306503665,10.800223541361733,9.736013536038163,-0.5704430439410709
11,88,18.9866270244685,18.9866270244685,3.552713678800501e-15,0.0,0,18.98662789790773,18.986627024468497,18.986627024468497,0,los,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.06474609375,0.15009765625,0.007390625,,,,2,0.0,,,
12,96,18.9866270244685,18.9866270244685,3.552713678800501e-15,0.0,0,18.98662789790773,18.986627024468497,18.986627024468497,0,los,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.09130859375,0.14603515625000002,0.007140625,,,,2,1.0,10.87497977592883,9.837832813916265,-0.6982627108413384,17.574846393685185,17.586696161732423,0.07899845364825708,11.02467993464122,9.558192928231803,-1.3225231702294205
13,104,11.26525530095816,11.866259971844864,4.006697805911357,0.0,0,11.270462338301593,7.258557495046802,7.258557495046802,3,nlos,1.0,nlos,1.0,0.8593714258991723,0.7638857119103754,-5.248967528343201,471.43268966674805,-259.81910705566406,0.04997000424191356,1.9146457314491272,-66.71665382385254,0.5,0.0,0.11787109374999999,0.14197265625,0.006890625,2.0,0.0,0.0,2,0.0,,,
14,112,11.267093351690786,11.868373730187383,4.0085358566439835,0.0,0,11.270462338301593,7.258557495046802,7.258557495046802,3,nlos,0.0,,0.0,0.0,0.6874971407193378,-9.973896861076355,247.4645233154297,-262.57814025878906,0.04991003032773733,6.5993499755859375,-67.60245513916016,0.5,0.125,0.14443359374999998,0.120576171875,0.005804687500000001,2.0,0.0,0.0,2,1.0,10.880299474377873,9.499922986036497,-1.2357812816242306,17.714574629044062,17.723175462023562,0.05733888653000759,11.055187003547749,10.119788698754109,-0.19292925393305627
15,120,11.310783511026953,11.490929330423262,1.2009721293087203,0.0,0,11.312621404980312,10.109811381718233,10.109811381718233,3,nlos,1.0,nlos,1.0,0.6874971407193378,0.6249974006539435,-18.427378177642822,52.30264496803284,-259.89977264404297,0.04985010949894786,15.103155374526978,-66.67420196533203,0.5,0.375,0.17099609375,0.083369140625,0.0039765625,2.0,0.0,0.0,2,0.0,,,
16,128,11.29167431297396,11.46895375266232,1.1818629312557274,0.0,0,11.312621404980312,10.109811381718233,10.109811381718233,3,nlos,0.0,,0.0,0.0,0.5729142839327815,-22.27142858505249,48.59292554855347,-246.83330154418945,0.0497904266230762,19.16977834701538,-62.283987045288086,0.5,0.375,0.19755859375,0.081337890625,0.0038515625,2.0,0.0,0.0,2,1.0,10.886192450389643,9.97793498154193,-0.7178003397907563,18.39340136729342,18.358034955630643,-0.010261354917090534,10.81131385564276,9.16145663547906,-1.3703518203871516
17,136,11.346281063947336,9.749977825232778,-1.59630323871456,1.59630323871456,8,11.303395430431095,12.942584302661896,12.942584302661896,3,nlos,1.0,nlos,1.0,0.5729142839327815,0.6516365112236875,-17.64838695526123,27.23375129699707,-214.27072143554688,0.04973168531432748,15.09170913696289,-51.40090084075928,0.5,0.0,0.22412109375,0.12572265625,0.005890625,2.0,0.0,1.594408790600923,2,0.0,,,
18,144,11.343992286420681,9.745400270179465,-1.5985920162412146,1.5985920162412146,8,11.303395430431095,12.942584302661896,12.942584302661896,3,nlos,0.0,,0.0,0.0,0.7192761901535109,-18.87984848022461,27.479801654815674,-184.02905654907227,0.04967510560527444,16.827946424484253,-41.30006980895996,0.5,0.375,0.25068359375,0.076005859375,0.0035234375,2.0,0.0,1.5961527176696597,2,1.0,10.99343253734653,10.450251772774912,0.07620625294218009,17.879099422637392,17.884801968166325,0.038016970192877274,10.872750384559405,8.8535150738562,-2.0192353107032037
19,152,10.867220814305913,10.874808118771154,0.0505820297682682,0.0,0,10.856288230870224,10.816638784537645,10.816638784537645,2,nlos,0.0,,0.0,0.0,0.0,-19.772088527679443,27.484856843948364,-177.85053253173828,0.049621202517300844,17.825695037841797,-39.22015571594238,0.5,0.5,0.27724609375,0.0589892578125,0.0027070312500000002,2.0,0.0,0.0,2,0.0,,,
